Empresa.....: N A INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;;;Data/Hora.: 09/04/2024 16:43:11;;;;;;;;;;;;
TABELA DE PREÇO;;;;Usuário.: MARCELO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Descrição...: TABELA DE PRECO 18/03;;;;;;;;;;;;;;;;
Dt. Inicial...........: 17/03/2013;;Dt. Final.......: 31/12/2050;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Código;Código Comercial;Produto;Preço de Venda;COMISSAO 1 %;COMISSAO 2 %;COMISSAO 3 %;COMISSAO 4 %;COMISSAO 5 %;COMISSAO 6 %;COMISSAO 7 %;COMISSAO 8 %;COMISSAO 9 %;COMISSAO 10 %;;;
900;900;VIES EL. 14MM COR 24 MARROM CAFÉ**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
894;894;VIES EL. 14MM COR 26 MUSGO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2971;2971;VIES EL. 14MM COR 29 AZUL BEBE*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2968;2968;VIES EL. 14MM COR 30 ROSA BB*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
3509;3509;VIES EL. 14MM COR 3002 PINK*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20589;20589;VIES EL. 14MM COR 3002 PINK 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19471;19471;VIES EL. 14MM CRU PARA TINGIR*;23,2000;23,4320;23,6640;23,8960;24,1280;24,3600;24,5920;24,8240;25,0560;25,2880;25,5200;;;
20244;20244;VIES EL. 14MM CRU 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20097;20097;VIES EL. 14MM LARANJA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19981;19981;VIES EL. 14MM MARINHO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20343;20343;VIES EL. 14MM MUSGO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20639;20639;VIES EL. 14MM PRATA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20287;20287;VIES EL. 14MM PRETO FIO PUXADO 2ª;11,7500;11,8675;11,9850;12,1025;12,2200;12,3375;12,4550;12,5725;12,6900;12,8075;12,9250;;;
19971;19971;VIES EL. 14MM PRETO 2ª;11,7500;11,8675;11,9850;12,1025;12,2200;12,3375;12,4550;12,5725;12,6900;12,8075;12,9250;;;
20638;20638;VIES EL. 14MM ROSA BB 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19986;19986;VIES EL. 14MM ROYAL 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19976;19976;VIES EL. 14MM VERMELHO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20103;20103;VIES EL. 16MM AMARELO.BB 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19997;19997;VIES EL. 16MM BANDEIRA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20198;20198;VIES EL. 16MM BEGE 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19967;19967;VIES EL. 16MM BRANCO 2ª;10,5000;10,6050;10,7100;10,8150;10,9200;11,0250;11,1300;11,2350;11,3400;11,4450;11,5500;;;
20377;20377;VIES EL. 16MM CAFÉ 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19992;19992;VIES EL. 16MM CANARIO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20588;20588;VIES EL. 16MM CAQUI 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20277;20277;VIES EL. 16MM CHUMBO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
1270;1270;VIES EL. 16MM COR 01 BRANCO;24,3000;24,5430;24,7860;25,0290;25,2720;25,5150;25,7580;26,0010;26,2440;26,4870;26,7300;;;
1096;1096;VIES EL. 16MM COR 02 PRETO;25,7000;25,9570;26,2140;26,4710;26,7280;26,9850;27,2420;27,4990;27,7560;28,0130;28,2700;;;
903;903;VIES EL. 16MM COR 03 VERMELHO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
904;904;VIES EL. 16MM COR 06 BANDEIRA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
905;905;VIES EL. 16MM COR 07 CANARIO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
906;906;VIES EL. 16MM COR 08 AM.B.B ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
908;908;VIES EL. 16MM COR 10 CHUMBO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
909;909;VIES EL. 16MM COR 11 PRATA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
911;911;VIES EL. 16MM COR 13 CAQUI ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
913;913;VIES EL. 16MM COR 16 LARANJA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
912;912;VIES EL. 16MM COR 18 BEGE**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
914;914;VIES EL. 16MM COR 20 PISCINA;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
919;919;VIES EL. 16MM COR 21 CRU ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
920;920;VIES EL. 16MM COR 22 MARINHO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
921;921;VIES EL. 16MM COR 23 ROYAL ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
922;922;VIES EL. 16MM COR 24 MARROM CAFE;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
916;916;VIES EL. 16MM COR 26 MUSGO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
11303;11303;VIES EL. 16MM COR 28 VERDE AGUA*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
17578;17578;VIES EL. 16MM COR 29 AZUL BEBE**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20541;20541;VIES EL. 16MM COR 29 AZUL BEBE 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
2969;2969;VIES EL. 16MM COR 30 ROSA BB;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
3510;3510;VIES EL. 16MM COR 3002 PINK*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20529;20529;VIES EL. 16MM COR 3002 PINK 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
923;923;VIES EL. 16MM COR 3006 ROSA FLUOR*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20540;20540;VIES EL. 16MM COR 3006 ROSA FLUOR 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
910;910;VIES EL. 16MM COR 4007 GRENA*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
19485;19485;VIES EL. 16MM CRU PARA TINGIR*;29,3000;29,5930;29,8860;30,1790;30,4720;30,7650;31,0580;31,3510;31,6440;31,9370;32,2300;;;
20278;20278;VIES EL. 16MM CRU 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20098;20098;VIES EL. 16MM LARANJA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19982;19982;VIES EL. 16MM MARINHO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20344;20344;VIES EL. 16MM MUSGO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20528;20528;VIES EL. 16MM PISCINA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20199;20199;VIES EL. 16MM PRATA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19972;19972;VIES EL. 16MM PRETO 2ª;11,7500;11,8675;11,9850;12,1025;12,2200;12,3375;12,4550;12,5725;12,6900;12,8075;12,9250;;;
20190;20190;VIES EL. 16MM ROSA BB 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
21122;21122;VIES EL. 16MM ROSA CAPEZIO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
19987;19987;VIES EL. 16MM ROYAL 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19977;19977;VIES EL. 16MM VERMELHO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20104;20104;VIES EL. 20MM AMARELO.BB 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19998;19998;VIES EL. 20MM BANDEIRA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
15241;15241;VIES EL. 20MM BRANCO ENFRALDADO;24,3000;24,5430;24,7860;25,0290;25,2720;25,5150;25,7580;26,0010;26,2440;26,4870;26,7300;;;
19968;19968;VIES EL. 20MM BRANCO 2ª;10,5000;10,6050;10,7100;10,8150;10,9200;11,0250;11,1300;11,2350;11,3400;11,4450;11,5500;;;
19993;19993;VIES EL. 20MM CANARIO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
160898;160898;VIES EL. 20MM CAQUI 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20551;20551;VIES EL. 20MM CHUMBO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
982;982;VIES EL. 20MM COR 01 BRANCO;24,3000;24,5430;24,7860;25,0290;25,2720;25,5150;25,7580;26,0010;26,2440;26,4870;26,7300;;;
1098;1098;VIES EL. 20MM COR 02 PRETO;25,7000;25,9570;26,2140;26,4710;26,7280;26,9850;27,2420;27,4990;27,7560;28,0130;28,2700;;;
967;967;VIES EL. 20MM COR 03 VERMELHO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
968;968;VIES EL. 20MM COR 06 BANDEIRA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2674;2674;VIES EL. 20MM COR 07 CANARIO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
969;969;VIES EL. 20MM COR 08 AM.B.B;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
970;970;VIES EL. 20MM COR 10 CHUMBO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
971;971;VIES EL. 20MM COR 11 PRATA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2504;2504;VIES EL. 20MM COR 13 CAQUI**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
972;972;VIES EL. 20MM COR 16 LARANJA**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2676;2676;VIES EL. 20MM COR 20 PISCINA*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2418;2418;VIES EL. 20MM COR 21 CRU ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
974;974;VIES EL. 20MM COR 22 MARINHO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
975;975;VIES EL. 20MM COR 23 ROYAL ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2631;2631;VIES EL. 20MM COR 24 MARROM CAFE;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
973;973;VIES EL. 20MM COR 26 MUSGO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2966;2966;VIES EL. 20MM COR 30 ROSA BB*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
3511;3511;VIES EL. 20MM COR 3002 PINK*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20553;20553;VIES EL. 20MM COR 3002 PINK 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19486;19486;VIES EL. 20MM CRU PARA TINGIR*;32,6000;32,9260;33,2520;33,5780;33,9040;34,2300;34,5560;34,8820;35,2080;35,5340;35,8600;;;
20554;20554;VIES EL. 20MM CRU 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20099;20099;VIES EL. 20MM LARANJA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19983;19983;VIES EL. 20MM MARINHO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20560;20560;VIES EL. 20MM MARROM 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
160891;160891;VIES EL. 20MM MUSGO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20268;20268;VIES EL. 20MM PRATA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19973;19973;VIES EL. 20MM PRETO 2ª;11,7500;11,8675;11,9850;12,1025;12,2200;12,3375;12,4550;12,5725;12,6900;12,8075;12,9250;;;
19988;19988;VIES EL. 20MM ROYAL 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19978;19978;VIES EL. 20MM VERMELHO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20887;20887;VIES EL. 22MM BANDEIRA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
16921;16921;VIES EL. 22MM COR  03 VERMELHO**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
17932;17932;VIES EL. 22MM COR  05 OURO**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
17646;17646;VIES EL. 22MM COR  16 LARANJA**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
17828;17828;VIES EL. 22MM COR PEROLA FIO PUXADO 2ª;35,0000;35,3500;35,7000;36,0500;36,4000;36,7500;37,1000;37,4500;37,8000;38,1500;38,5000;;;
7981;7981;VIES EL. 22MM COR 01 BRANCO**;24,3000;24,5430;24,7860;25,0290;25,2720;25,5150;25,7580;26,0010;26,2440;26,4870;26,7300;;;
17760;17760;VIES EL. 22MM COR 0101**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
7982;7982;VIES EL. 22MM COR 02 PRETO**;25,7000;25,9570;26,2140;26,4710;26,7280;26,9850;27,2420;27,4990;27,7560;28,0130;28,2700;;;
13193;13193;VIES EL. 22MM COR 0502** AM BB ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20839;20839;VIES EL. 22MM COR 06 BANDEIRA**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20949;20949;VIES EL. 22MM COR 10 CHUMBO**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
19523;19523;VIES EL. 22MM COR 11 PRATA**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
957;957;VIES EL. 22MM COR 18 BEGE *;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
18378;18378;VIES EL. 22MM COR 21 CRU;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
915;915;VIES EL. 22MM COR 22 MARINHO**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
936;936;VIES EL. 22MM COR 23 ROYAL**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
18467;18467;VIES EL. 22MM COR 24 MARROM CAFE**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20838;20838;VIES EL. 22MM COR 26 MUSGO**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20840;20840;VIES EL. 22MM COR 29 AZUL BEBE**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20886;20886;VIES EL. 22MM COR 29 AZUL BEBE 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
17490;17490;VIES EL. 22MM COR 30 ROSA BB**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
15240;15240;VIES EL. 22MM COR 3002 PINK**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
16922;16922;VIES EL. 22MM COR 3500**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20888;20888;VIES EL. 22MM MUSGO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
12005;12005;VIES EL. 22MM ROXO TASCHE**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20105;20105;VIES EL. 25MM AMARELO.BB 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
20819;20819;VIES EL. 25MM AZUL CLARO WACKY;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20095;20095;VIES EL. 25MM BANDEIRA 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
19969;19969;VIES EL. 25MM BRANCO 2ª;10,5000;10,6050;10,7100;10,8150;10,9200;11,0250;11,1300;11,2350;11,3400;11,4450;11,5500;;;
19994;19994;VIES EL. 25MM CANARIO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
160849;160849;VIES EL. 25MM CAQUI 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
160846;160846;VIES EL. 25MM CHUMBO 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
16923;16923;VIES EL. 25MM CINZA CLARO WACKY;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
1269;1269;VIES EL. 25MM COR 01 BRANCO;24,3000;24,5430;24,7860;25,0290;25,2720;25,5150;25,7580;26,0010;26,2440;26,4870;26,7300;;;
17585;17585;VIES EL. 25MM COR 0101**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
1094;1094;VIES EL. 25MM COR 02 PRETO;25,7000;25,9570;26,2140;26,4710;26,7280;26,9850;27,2420;27,4990;27,7560;28,0130;28,2700;;;
925;925;VIES EL. 25MM COR 03 VERMELHO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
18437;18437;VIES EL. 25MM COR 0506 LIMAO FLUOR**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
926;926;VIES EL. 25MM COR 06 BANDEIRA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
927;927;VIES EL. 25MM COR 07 CANARIO ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
928;928;VIES EL. 25MM COR 08 AM.B.B ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
939;939;VIES EL. 25MM COR 09 OURO*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
929;929;VIES EL. 25MM COR 10 CHUMBO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
7925;7925;VIES EL. 25MM COR 1003**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
930;930;VIES EL. 25MM COR 11 PRATA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
932;932;VIES EL. 25MM COR 13 CAQUI ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
934;934;VIES EL. 25MM COR 16 LARANJA ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
933;933;VIES EL. 25MM COR 18 BEGE *;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
935;935;VIES EL. 25MM COR 20 PISCINA*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
940;940;VIES EL. 25MM COR 21 CRU;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
941;941;VIES EL. 25MM COR 22 MARINHO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
942;942;VIES EL. 25MM COR 23 ROYAL ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
943;943;VIES EL. 25MM COR 24 MARROM CAFE ;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
5040;5040;VIES EL. 25MM COR 2507**;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
937;937;VIES EL. 25MM COR 26 MUSGO;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
7923;7923;VIES EL. 25MM COR 28 VERDE AGUA*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2974;2974;VIES EL. 25MM COR 29 AZUL BEBE*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
2967;2967;VIES EL. 25MM COR 30 ROSA BB*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
3512;3512;VIES EL. 25MM COR 3002 PINK*;34,6000;34,9460;35,2920;35,6380;35,9840;36,3300;36,6760;37,0220;37,3680;37,7140;38,0600;;;
20599;20599;VIES EL. 25MM COR 3002 PINK 2ª;15,0000;15,1500;15,3000;15,4500;15,6000;15,7500;15,9000;16,0500;16,2000;16,3500;16,5000;;;
